domain|urls|paths|subdomains|proto
adoskuat.com|http://www.adoskuat.com/;http://adoskuat.com/|/||HTTPS;HTTP
amigosfree.com|http://www.amigosfree.com/;http://amigosfree.com/|/||HTTP
40-2-60.co.uk|http://40-2-60.co.uk/;http://www.40-2-60.co.uk/|/||HTTPS;HTTP
agreablesrencontres.com|http://www.agreablesrencontres.com/;http://agreablesrencontres.com/|/||HTTPS;HTTP
ameety.fr|http://ameety.fr/;http://www.ameety.fr/|/||HTTPS;HTTP
allukrainebeauties.com|http://allukrainebeauties.com/;http://www.allukrainebeauties.com/|/||HTTPS;HTTP
amoureux.fr|http://amoureux.fr/;http://www.amoureux.fr/|/||HTTPS;HTTP
arameo.de|http://www.arameo.de/;http://arameo.de/|/||HTTPS;HTTP
2day.nl|http://www.2day.nl/;http://2day.nl/|/||HTTP
amoreussr.com|http://amoreussr.com/;http://www.amoreussr.com/|/||HTTPS;HTTP
12meet.com|http://www.12meet.com/;http://12meet.com/|/||HTTPS;HTTP
1st-international.com|http://1st-international.com/;http://www.1st-international.com/|/||HTTPS;HTTP
altitu2-rencontre.com|http://altitu2-rencontre.com/;http://www.altitu2-rencontre.com/|/||HTTP
abcoeur.net|http://www.abcoeur.net/;http://abcoeur.net/|/||HTTPS;HTTP
adocity.com|http://www.adocity.com/;http://adocity.com/|/||HTTPS;HTTP
amelie-agence.com|http://www.amelie-agence.com/;http://amelie-agence.com/|/||HTTPS;HTTP
1st-russian-bride.com|http://www.1st-russian-bride.com/;http://1st-russian-bride.com/|/||HTTPS;HTTP
free-datings.com|http://anuncioo.sexy.free-datings.com/;http://beautiful.sexy.free-datings.com/;http://abcflirt.love.free-datings.com/;http://comjunfr.love.free-datings.com/;http://communax.sexy.free-datings.com/;http://chat.tchat.love.free-datings.com/;http://comjunfr.free-datings.com/;http://beautiful.love.free-datings.com/|/||HTTP
africaflirt.com|http://africaflirt.com/;http://www.africaflirt.com/|/||HTTPS;HTTP
amigosyencuentros.com|http://amigosyencuentros.com/;http://www.amigosyencuentros.com/|/||HTTPS;HTTP
allo-rencontre.com|http://allo-rencontre.com/;http://www.allo-rencontre.com/|/||HTTPS;HTTP
amigosargentina.com.ar|http://amigosargentina.com.ar/;http://www.amigosargentina.com.ar/|/||HTTPS;HTTP
aimez.net|http://aimez.net/;http://www.aimez.net/|/||HTTPS;HTTP
1stgirl.com|http://1stgirl.com/;http://www.1stgirl.com/|/||HTTPS;HTTP
ame-soeur.com|http://ame-soeur.com/;http://www.ame-soeur.com/|/||HTTPS;HTTP
nosotras.com|http://amigos.nosotras.com/|/||HTTPS;HTTP
aids.ru|http://aids.ru/;http://www.aids.ru/|/||HTTP
archivedvd.biz|http://archivedvd.biz/;http://www.archivedvd.biz/|/||HTTP
afriquerencontre.com|http://afriquerencontre.com/;http://www.afriquerencontre.com/|/||HTTPS;HTTP
easyincontro.com|http://annunciadulti.sexy.easyincontro.com/;http://amore-incontri.sexy.easyincontro.com/|/||HTTP
asianetclub.com|http://www.asianetclub.com/;http://asianetclub.com/|/||HTTPS;HTTP
4ados.com|http://www.4ados.com/;http://4ados.com/|/||HTTPS;HTTP
2moonjunction.com|http://2moonjunction.com/;http://www.2moonjunction.com/|/||HTTP
adam-and-eva.com|http://www.adam-and-eva.com/;http://adam-and-eva.com/|/||HTTPS;HTTP
ajewishdatingsite.com|http://www.ajewishdatingsite.com/;http://ajewishdatingsite.com/|/||HTTPS;HTTP
adultmatchmaker.com.au|http://adultmatchmaker.com.au/;http://www.adultmatchmaker.com.au/|/||HTTPS;HTTP
1rencontre.fr|http://www.1rencontre.fr/;http://1rencontre.fr/|/||HTTPS;HTTP
vu.cx|http://www.amour-en-portrait.vu.cx/;http://amour-en-portrait.vu.cx/|/||HTTPS;HTTP
12cu2.be|http://www.12cu2.be/;http://12cu2.be/|/||HTTP
amiez.org|http://www.amiez.org/;http://amiez.org/|/||HTTPS;HTTP
annonces-de-rencontre.fr|http://www.annonces-de-rencontre.fr/;http://annonces-de-rencontre.fr/|/||HTTP
adequat-rencontres.fr|http://www.adequat-rencontres.fr/;http://adequat-rencontres.fr/|/||HTTPS;HTTP
angelflirt.de|http://angelflirt.de/;http://www.angelflirt.de/|/||HTTPS;HTTP
amourlove.org|http://amourlove.org/;http://www.amourlove.org/|/||HTTPS;HTTP
7ya.ru|http://7ya.ru/;http://www.7ya.ru/|/||HTTPS;HTTP
3k.ro|http://www.afacere.3k.ro/;http://afacere.3k.ro/|/||HTTPS;HTTP
36k.ru|http://36k.ru/;http://www.36k.ru/|/||HTTPS;HTTP
all-dosug.ru|http://all-dosug.ru/;http://www.all-dosug.ru/|/||HTTP
ameno.ru|http://www.ameno.ru/;http://ameno.ru/|/||HTTPS;HTTP
espace-rencontres.fr|http://agence-matrimoniale-rencontre-celibataire-dijon-cote-or.espace-rencontres.fr/|/||HTTPS;HTTP
2amor.nl|http://www.2amor.nl/;http://2amor.nl/|/||HTTPS;HTTP
activelovemeeting.com|http://activelovemeeting.com/;http://www.activelovemeeting.com/|/||HTTPS;HTTP
2darlings-agency.com|http://2darlings-agency.com/;http://www.2darlings-agency.com/|/||HTTPS;HTTP
space-blogs.com|http://annalove.space-blogs.com/|/||HTTPS;HTTP
4love.ru|http://4love.ru/;http://www.4love.ru/|/||HTTPS;HTTP
accords-franco-russes.com|http://accords-franco-russes.com/;http://www.accords-franco-russes.com/|/||HTTPS;HTTP
allesoverdating.nl|http://www.allesoverdating.nl/;http://allesoverdating.nl/|/||HTTPS;HTTP
dial-messenger.com|http://1122.dial-messenger.com/;http://1053.dial-messenger.com/|/||HTTPS;HTTP
amadonna.com|http://www.amadonna.com/;http://amadonna.com/|/||HTTPS;HTTP
arder.co.kr|http://www.arder.co.kr/;http://arder.co.kr/|/||HTTPS;HTTP
10secdating.nl|http://www.10secdating.nl/;http://10secdating.nl/|/||HTTP
aphroditeumm.com|http://aphroditeumm.com/;http://www.aphroditeumm.com/|/||HTTP
annoncesrencontres.be|http://www.annoncesrencontres.be/;http://annoncesrencontres.be/|/||HTTP
asiecontact.fr|http://www.asiecontact.fr/;http://asiecontact.fr/|/||HTTPS;HTTP
allesdating.nl|http://www.allesdating.nl/;http://allesdating.nl/|/||HTTP
41205.com|http://www.41205.com/;http://41205.com/|/||HTTPS;HTTP
adultfriendfinder.hu|http://www.adultfriendfinder.hu/;http://adultfriendfinder.hu/|/||HTTPS;HTTP
1nightstand.co.uk|http://www.1nightstand.co.uk/;http://1nightstand.co.uk/|/||HTTPS;HTTP
angel.com.ua|http://angel.com.ua/;http://www.angel.com.ua/|/||HTTPS;HTTP
annonces-de-rencontre.be|http://annonces-de-rencontre.be/;http://www.annonces-de-rencontre.be/|/||HTTPS;HTTP
777top.com|http://777top.com/;http://www.777top.com/|/||HTTP
a2rencontres.fr|http://a2rencontres.fr/;http://www.a2rencontres.fr/|/||HTTPS;HTTP
aahung.org|http://aahung.org/;http://www.aahung.org/|/||HTTPS;HTTP
brides.com|http://www.brides.com/;http://brides.com/|/||HTTPS;HTTP
