domain|urls|paths|subdomains|proto
cotiaonline.com.br|http://www.cotiaonline.com.br/noticias;http://cotiaonline.com.br/noticias|/noticias||HTTPS;HTTP
asahi.com|http://www.asahi.com/;http://asahi.com/|/||HTTPS;HTTP
diariodaamazonia.com.br|http://diariodaamazonia.com.br/;http://www.diariodaamazonia.com.br/|/||HTTP
correiotocantins.com.br|http://www.correiotocantins.com.br/;http://correiotocantins.com.br/|/||HTTPS;HTTP
detnews.com|http://detnews.com/;http://www.detnews.com/|/||HTTP
ammsa.com|http://www.ammsa.com/windspeaker/;http://ammsa.com/windspeaker/|/windspeaker/||HTTPS;HTTP
averdade.com|http://www.averdade.com/;http://averdade.com/|/||HTTPS;HTTP
ajorb.com.br|http://www.ajorb.com.br/;http://ajorb.com.br/|/||HTTPS;HTTP
araxa.com.br|http://www.araxa.com.br/clarim;http://araxa.com.br/clarim|/clarim||HTTPS;HTTP
ambitoweb.com|http://www.ambitoweb.com/;http://ambitoweb.com/|/||HTTP
atribunamt.com.br|http://atribunamt.com.br/;http://www.atribunamt.com.br/|/||HTTPS;HTTP
diarioam.com.br|http://www.diarioam.com.br/;http://diarioam.com.br/|/||HTTPS;HTTP
correiodesergipe.com|http://correiodesergipe.com/;http://www.correiodesergipe.com/|/||HTTPS;HTTP
desnews.com|http://desnews.com/;http://www.desnews.com/|/||HTTPS;HTTP
calgaryherald.com|http://www.calgaryherald.com/;http://calgaryherald.com/|/||HTTPS;HTTP
apc.org|http://chasque.apc.org/juventud/;http://www.chasque.apc.org/juventud/|/juventud/||HTTPS;HTTP
avozdaserra.com.br|http://avozdaserra.com.br/;http://www.avozdaserra.com.br/|/||HTTPS;HTTP
bahianet.com.br|http://bahianet.com.br/usr/local/;http://www.bahianet.com.br/usr/local/|/usr/local/||HTTP
construcaoecia.com.br|http://www.construcaoecia.com.br/;http://construcaoecia.com.br/|/||HTTPS;HTTP
achilles.net|http://achilles.net/~stepmclo/index.html;http://www.achilles.net/~stepmclo/index.html|/~stepmclo/index.html||HTTPS;HTTP
altern.org|http://altern.org/congolais/;http://www.altern.org/congolais/|/congolais/||HTTP
asesor.com.pe|http://www.asesor.com.pe/laencuesta/;http://asesor.com.pe/laencuesta/|/laencuesta/||HTTPS;HTTP
clarin.com|http://clarin.com/;http://www.clarin.com|;/||HTTPS;HTTP
economist.com.na|http://www.economist.com.na/;http://economist.com.na/|/||HTTPS;HTTP
atinet.com.br|http://atinet.com.br/jornalfdesemana/index.htm;http://www.atinet.com.br/jornalfdesemana/index.htm|/jornalfdesemana/index.htm||HTTPS;HTTP
elciudadano.com.ar|http://elciudadano.com.ar/;http://www.elciudadano.com.ar/|/||HTTPS;HTTP
ahram.org.eg|http://ahram.org.eg/;http://www.ahram.org.eg/|/||HTTP
bytesoft.com.br|http://bytesoft.com.br/;http://www.bytesoft.com.br/|/||HTTPS;HTTP
buenas.com.br|http://buenas.com.br/;http://www.buenas.com.br/|/||HTTPS;HTTP
diariotaubate.com.br|http://www.diariotaubate.com.br/;http://diariotaubate.com.br/|/||HTTPS;HTTP
agrovideo.com.br|http://agrovideo.com.br/;http://www.agrovideo.com.br/|/||HTTPS;HTTP
diariodafranca.com.br|http://www.diariodafranca.com.br/;http://diariodafranca.com.br/|/||HTTPS;HTTP
canoe.ca|http://canoe.ca/calgarysun/home.html;http://www.canoe.ca/calgarysun/home.html|/calgarysun/home.html||HTTP
connect.com.br|http://connect.com.br/jnorte;http://www.connect.com.br/jnorte|/jnorte||HTTPS;HTTP
brasildefato.com.br|http://brasildefato.com.br/;http://www.brasildefato.com.br/|/||HTTPS;HTTP
cronica.com.mx|http://cronica.com.mx/;http://www.cronica.com.mx/|/||HTTPS;HTTP
diariodoamapa.com.br|http://www.diariodoamapa.com.br/;http://diariodoamapa.com.br/|/||HTTPS;HTTP
accessatlanta.com|http://www.accessatlanta.com/ajc/;http://accessatlanta.com/ajc/|/ajc/||HTTPS;HTTP
addustour.com|http://www.addustour.com/;http://addustour.com/|/||HTTP
arena.com.ar|http://www.arena.com.ar/;http://arena.com.ar/|/||HTTP
correoperu.com.pe|http://correoperu.com.pe/;http://www.correoperu.com.pe/|/||HTTP
dallasnews.com|http://dallasnews.com/;http://www.dallasnews.com/|/||HTTPS;HTTP
albaniannews.com|http://albaniannews.com/privateadn/full.htm;http://www.albaniannews.com/privateadn/full.htm|/privateadn/full.htm||HTTPS;HTTP
estadao.com.br|http://www.estadao.estadao.com.br;http://www.estado.estadao.com.br/;http://jt.estadao.com.br/;http://www.jt.estadao.com.br;http://estadao.com.br/;http://www.estadao.com.br/;http://cultura.estadao.com.br/;http://estado.estadao.com.br/|;/||HTTPS;HTTP
avante.pt|http://www.avante.pt/;http://avante.pt/|/||HTTPS;HTTP
ajc.com|http://www.ajc.com/;http://ajc.com/|/||HTTPS;HTTP
cinform.com.br|http://cinform.com.br/;http://www.cinform.com.br/|/||HTTPS;HTTP
diarioelchubut.com.ar|http://diarioelchubut.com.ar/;http://www.diarioelchubut.com.ar/|/||HTTP
dispatch.com|http://www.dispatch.com/;http://dispatch.com/|/||HTTPS;HTTP
atribunaonline.com.br|http://atribunaonline.com.br/;http://www.atribunaonline.com.br/|/||HTTP
ucr.ac.cr|http://cariari.ucr.ac.cr/~semana/univ.html|/~semana/univ.html||HTTPS;HTTP
eldebate.com.ar|http://www.eldebate.com.ar/;http://eldebate.com.ar/|/||HTTPS;HTTP
donegalnews.com|http://donegalnews.com/;http://www.donegalnews.com/|/||HTTPS;HTTP
cleveland.com|http://www.cleveland.com/;http://cleveland.com/|/||HTTP
azcentral.com|http://www.azcentral.com/;http://azcentral.com/|/||HTTPS;HTTP
eldeber.com.bo|http://www.eldeber.com.bo/;http://eldeber.com.bo/|/||HTTPS;HTTP
cambridge-news.co.uk|http://www.cambridge-news.co.uk/;http://cambridge-news.co.uk/|/||HTTP
indiatimes.com|http://timesofindia.indiatimes.com;http://www.indiatimes.com/;http://travel.indiatimes.com;http://www.indiafares.indiatimes.com;http://cmstrendslog.indiatimes.com;http://images.shopping.indiatimes.com;http://indiatimes.com/;http://graphing.indiatimes.com;http://timeslog.indiatimes.com|;/||HTTPS;HTTP
dailystarnews.com|http://dailystarnews.com/;http://www.dailystarnews.com/|/||HTTP
buffalonews.com|http://www.buffalonews.com/;http://buffalonews.com/|/||HTTPS;HTTP
dglnet.com.br|http://www.dglnet.com.br/sjbv/gazeta;http://nodessa.dglnet.com.br/jno;http://pinhal.dglnet.com.br/acidade/;http://www.nodessa.dglnet.com.br/jno;http://www.dglnet.com.br/negocios;http://dglnet.com.br/sjbv/gazeta;http://www.pinhal.dglnet.com.br/acidade/|/jno;/negocios;/acidade/;/sjbv/gazeta||HTTPS;HTTP
civila.com|http://civila.com/en-marcha/;http://www.civila.com/en-marcha/|/en-marcha/||HTTP
abqjournal.com|http://abqjournal.com/;http://www.abqjournal.com/|/||HTTPS;HTTP
iol.it|http://digilander.iol.it/toffa/|/toffa/||HTTP
ethiopiaonline.net|http://addistribune.ethiopiaonline.net/|/||HTTP
