domain|urls|paths|subdomains|proto
artauctionfundraiser.com|http://www.artauctionfundraiser.com|||HTTPS;HTTP
clcauction.com|http://www.clcauction.com|||HTTP
allianceauction.com|http://www.allianceauction.com|||HTTP
bobbyroshon.com|http://www.bobbyroshon.com|||HTTPS;HTTP
beyondsolutions.com|http://www.beyondsolutions.com/|/||HTTP
auctionnews.co.uk|http://www.auctionnews.co.uk|||HTTP
bauerauction.com|http://www.bauerauction.com|||HTTPS;HTTP
leilao24h.com.br|http://www.leilao24h.com.br/|/||HTTPS;HTTP
johnnicholsons.com|http://www.johnnicholsons.com/|/||HTTPS;HTTP
cywebholdings.com|http://www.cywebholdings.com|||HTTPS;HTTP
comauction.com|http://www.comauction.com/|/||HTTP
auctionblacklist.com|http://www.auctionblacklist.com|||HTTPS;HTTP
ciacpcc.com|http://www.ciacpcc.com|||HTTPS;HTTP
clearbid.com|http://www.clearbid.com|||HTTPS;HTTP
bettyshook.com|http://www.bettyshook.com|||HTTPS;HTTP
antiquestradegazette.com|http://www.antiquestradegazette.com/|/||HTTPS;HTTP
arremate.com|http://www.arremate.com/|/||HTTP
bidnet.com|http://www.bidnet.com|||HTTPS;HTTP
genegornikauctioneer.com|http://www.genegornikauctioneer.com/|/||HTTPS;HTTP
auctionschool.net|http://www.auctionschool.net/|/||HTTP
estatesalesco.com|http://www.estatesalesco.com|||HTTP
businessnation.com|http://www.businessnation.com/cgi-bin/auctions/main/auction.cgi|/cgi-bin/auctions/main/auction.cgi||HTTPS;HTTP
ibazar.com.br|http://www.ibazar.com.br/|/||HTTP
dsa-auctions.com|http://www.dsa-auctions.com|||HTTPS;HTTP
baileyshonor.com|http://www.baileyshonor.com|||HTTPS;HTTP
floorspace.com|http://www.floorspace.com/|/||HTTPS;HTTP
e-wood.com|http://www.e-wood.com/|/||HTTP
jacksonauctioneers.com|http://www.jacksonauctioneers.com/|/||HTTPS;HTTP
cus.com|http://www.cus.com/|/||HTTPS;HTTP
f-a-a.com|http://www.f-a-a.com/inremsales.html|/inremsales.html||HTTP
jamestdrury.com|http://www.jamestdrury.com|||HTTP
auctionsolutions.com|http://www.auctionsolutions.com/|/||HTTP
haleonard.com|http://www.haleonard.com|||HTTPS;HTTP
jamiescherrerauction.com|http://www.jamiescherrerauction.com|||HTTP
fleettrade.com|http://www.fleettrade.com/|/||HTTPS;HTTP
hammerauction.com|http://www.hammerauction.com/|/||HTTP
brucemccarty.com|http://www.brucemccarty.com|||HTTPS;HTTP
assetline.com|http://www.assetline.com/|/||HTTP
advancedlink.com|http://www.advancedlink.com/|/||HTTPS;HTTP
edwardrushton.com|http://www.edwardrushton.com/|/||HTTP
evenda.com|http://www.evenda.com/br|/br||HTTPS;HTTP
trademe.co.nz|http://www.trademe.co.nz;http://trademe.co.nz|||HTTPS;HTTP
auctioneerstraining.com|http://www.auctioneerstraining.com/|/||HTTPS;HTTP
speurders.nl|http://www.speurders.nl;http://speurders.nl|||HTTP
hennigcompany.com|http://www.hennigcompany.com/default.html|/default.html||HTTPS;HTTP
auctionhelp.com|http://www.auctionhelp.com/|/||HTTPS;HTTP
goodax.com|http://www.goodax.com/|/||HTTPS;HTTP
hymans.com.au|http://www.hymans.com.au|||HTTPS;HTTP
correadacosta.com.br|http://www.correadacosta.com.br/|/||HTTPS;HTTP
davlan.com.au|http://www.davlan.com.au|||HTTPS;HTTP
celebrityauctions.biz|http://www.celebrityauctions.biz/|/||HTTPS;HTTP
ebay.at|http://cgi.ebay.at|||HTTPS
ebay.ie|http://pages.ebay.ie|||HTTPS
leiloesbrasil.com.br|http://www.leiloesbrasil.com.br/|/||HTTP
parquedosleiloes.com.br|http://www.parquedosleiloes.com.br/|/||HTTPS;HTTP
leiloesjudiciais.com.br|http://www.leiloesjudiciais.com.br/|/||HTTPS;HTTP
superbid.net|http://www.superbid.net/|/||HTTPS;HTTP
mercado21.com.br|http://www.mercado21.com.br/|/||HTTPS;HTTP
vizeu.com.br|http://www.vizeu.com.br/|/||HTTPS;HTTP
nationalauctionlist.com|http://www.nationalauctionlist.com|||HTTPS;HTTP
rogeriomenezes.com.br|http://www.rogeriomenezes.com.br/|/||HTTPS;HTTP
pbcastro.com.br|http://www.pbcastro.com.br/|/||HTTPS;HTTP
pampanet.com.br|http://www.pampanet.com.br/quadros/|/quadros/||HTTPS;HTTP
peakauction.com|http://www.peakauction.com/|/||HTTPS;HTTP
auctioninsights.com|http://www.pleasants.auctioninsights.com/|/||HTTPS;HTTP
rebayona.com|http://www.rebayona.com|||HTTPS;HTTP
leiloes.lel.br|http://www.leiloes.lel.br/|/||HTTPS;HTTP
palaciodosleiloes.com.br|http://www.palaciodosleiloes.com.br/|/||HTTP
manlybyerly.com|http://www.manlybyerly.com/|/||HTTPS;HTTP
terravista.pt|http://www.terravista.pt/nazare/6314/|/nazare/6314/||HTTPS;HTTP
partsforindustry.com|http://www.partsforindustry.com/|/||HTTPS;HTTP
milanleiloes.com.br|http://www.milanleiloes.com.br/|/||HTTPS;HTTP
paranaleiloes.com.br|http://www.paranaleiloes.com.br/|/||HTTPS;HTTP
morrisleslie.com|http://www.morrisleslie.com|||HTTPS;HTTP
pagina.de|http://www.pagina.de/arteseculo|/arteseculo||HTTPS;HTTP
salgadoleiloes.com.br|http://www.salgadoleiloes.com.br/|/||HTTPS;HTTP
nogari.com.br|http://www.nogari.com.br/|/||HTTP
leitebrasil.com.br|http://www.leitebrasil.com.br/|/||HTTPS;HTTP
vardanaleiloes.com.br|http://www.vardanaleiloes.com.br/|/||HTTPS;HTTP
tsmachine.com|http://www.tsmachine.com/|/||HTTPS;HTTP
murilochaves.lel.br|http://www.murilochaves.lel.br/|/||HTTP
targetauction.com|http://www.targetauction.com|||HTTP
leiloesfreire.com.br|http://www.leiloesfreire.com.br/|/||HTTP
letstalkauction.com|http://www.letstalkauction.com|||HTTPS;HTTP
sohnandassociates.com|http://www.sohnandassociates.com/|/||HTTPS;HTTP
mccarterauction.com|http://www.mccarterauction.com/|/||HTTPS;HTTP
sevenleiloes.com.br|http://www.sevenleiloes.com.br/|/||HTTP
rbauction.com|http://www.rbauction.com/|/||HTTP
liquidxs.com|http://www.liquidxs.com/|/||HTTP
lilianportugal.com.br|http://www.lilianportugal.com.br/|/||HTTPS;HTTP
