domain|urls|paths|subdomains|proto
airivoire.com|http://www.airivoire.com/;http://airivoire.com/|/||HTTPS;HTTP
air-astana.kz|http://www.air-astana.kz/eng/;http://air-astana.kz/eng/|/eng/||HTTPS;HTTP
firstchoice.co.uk|http://firstchoice.co.uk/;http://www.firstchoice.co.uk/|/||HTTPS;HTTP
alma.com.mx|http://alma.com.mx/;http://www.alma.com.mx/|/||HTTPS;HTTP
flynordic.com|http://www.flynordic.com/;http://flynordic.com/|/||HTTP
finnair.com|http://finnair.com/;http://www.finnair.com/|/||HTTPS;HTTP
airlinecodes.co.uk|http://travel.airlinecodes.co.uk/;http://flights.airlinecodes.co.uk/|/||HTTP
flyaeroflight.de|http://flyaeroflight.de/;http://www.flyaeroflight.de/|/||HTTPS;HTTP
flyush.com|http://flyush.com/;http://www.flyush.com/|/||HTTP
2o7.net|http://austrianairlines.112.2o7.net|||HTTPS;HTTP
australianairlines.com.au|http://www.australianairlines.com.au/;http://australianairlines.com.au/|/||HTTP
austrianairlines.co.uk|http://austrianairlines.co.uk/;http://www.austrianairlines.co.uk/|/||HTTPS;HTTP
flyglobespan.com|http://flyglobespan.com/;http://www.flyglobespan.com/|/||HTTPS;HTTP
flyi.com|http://www.flyi.com/;http://flyi.com/|/||HTTPS;HTTP
geocities.com|http://geocities.com/ai320/tatarstan.htm;http://www.geocities.com/ai320/tatarstan.htm|/ai320/tatarstan.htm||HTTPS;HTTP
arkia.co.il|http://arkia.co.il/;http://www.arkia.co.il/|/||HTTPS;HTTP
aircanada.ca|http://aircanada.ca/;http://www.aircanada.ca|;/||HTTPS;HTTP
flyairdeccan.net|http://www.flyairdeccan.net/;http://flyairdeccan.net/|/||HTTPS;HTTP
air-europa.com|http://air-europa.com/;http://www.air-europa.com/|/||HTTPS;HTTP
airsaintpierre.com|http://www.airsaintpierre.com/;http://airsaintpierre.com/|/||HTTPS;HTTP
eurowings.de|http://eurowings.de/;http://www.eurowings.de/|/||HTTP
airindiaexpress.in|http://www.airindiaexpress.in/;http://airindiaexpress.in/|/||HTTP
airfrance.de|http://www.airfrance.de/;http://airfrance.de/|/||HTTPS;HTTP
airpacific.com|http://www.airpacific.com/;http://airpacific.com/|/||HTTP
uol.com.br|http://widgets.uol.com.br/;http://canalepcar.vilabol.uol.com.br/;http://www3.uol.com.br/|/||HTTPS;HTTP
airvallee.it|http://airvallee.it/;http://www.airvallee.it/|/||HTTPS;HTTP
airtanzania.com|http://airtanzania.com/;http://www.airtanzania.com/|/||HTTP
airwales.co.uk|http://www.airwales.co.uk/;http://airwales.co.uk/|/||HTTPS;HTTP
aspiringair.com|http://www.aspiringair.com/;http://aspiringair.com/|/||HTTPS;HTTP
avioimpex.com.mk|http://www.avioimpex.com.mk/;http://avioimpex.com.mk/|/||HTTP
flynationwide.co.za|http://flynationwide.co.za/;http://www.flynationwide.co.za/|/||HTTP
dgrsolutions.com|http://avisupser.dgrsolutions.com/countries/peru/peruhome.html|/countries/peru/peruhome.html||HTTP
avianca.com.br|http://www.avianca.com.br/;http://avianca.com.br/|/||HTTPS;HTTP
allegiantair.com|http://allegiantair.com/;http://www.allegiantair.com/|/||HTTPS;HTTP
flypacificairways.com|http://www.flypacificairways.com/;http://flypacificairways.com/|/||HTTPS;HTTP
flyniki.com|http://flyniki.com/;http://www.flyniki.com/|/||HTTPS;HTTP
flymonarch.com|http://www.flymonarch.com/;http://flymonarch.com/|/||HTTP
airbagan.com|http://airbagan.com/;http://www.airbagan.com/|/||HTTPS;HTTP
airdolomiti.it|http://www.airdolomiti.it/;http://airdolomiti.it/|/||HTTPS;HTTP
flybmi.com|http://flybmi.com/bmi/splash.aspx;http://www.flybmi.com/bmi/splash.aspx|/bmi/splash.aspx||HTTPS;HTTP
alaska-air.com|http://alaska-air.com/;http://www.alaska-air.com/|/||HTTPS;HTTP
arctic-circle-air.com|http://arctic-circle-air.com/;http://www.arctic-circle-air.com/|/||HTTP
flyeastafrican.com|http://flyeastafrican.com/;http://www.flyeastafrican.com/|/||HTTPS;HTTP
airlabrador.com|http://www.airlabrador.com;http://airlabrador.com/|;/||HTTPS;HTTP
avolar.com.mx|http://www.avolar.com.mx/;http://avolar.com.mx/|/||HTTPS;HTTP
airukraine.com|http://www.airukraine.com/;http://airukraine.com/|/||HTTPS;HTTP
flyasiana.com|http://www.flyasiana.com/;http://flyasiana.com/|/||HTTPS;HTTP
airtransat.com|http://airtransat.com/;http://www.airtransat.com/|/||HTTPS;HTTP
alice.it|http://api.community.alice.it/|/||HTTPS;HTTP
arkefly.nl|http://arkefly.nl/;http://www.arkefly.nl/|/||HTTPS;HTTP
airluxor.com|http://www.airluxor.com/;http://airluxor.com/|/||HTTP
bahamasair.com|http://www.bahamasair.com/;http://bahamasair.com/|/||HTTPS;HTTP
air-madrid.com|http://air-madrid.com/;http://www.air-madrid.com/|/||HTTP
aireurope.it|http://aireurope.it/;http://www.aireurope.it/|/||HTTPS;HTTP
aeroairlines.com|http://www.aeroairlines.com/;http://aeroairlines.com/|/||HTTPS;HTTP
univision.com|http://foro.univision.com/|/||HTTPS;HTTP
aeropelican.com.au|http://www.aeropelican.com.au/;http://aeropelican.com.au/|/||HTTP
airindia.com|http://airindia.com/;http://www.airindia.com/|/||HTTP
aviation-assistance.de|http://www.aviation-assistance.de/;http://aviation-assistance.de/|/||HTTPS;HTTP
bonairexpress.com|http://www.bonairexpress.com/;http://bonairexpress.com/|/||HTTP
